0.45mm_10steps_500ms_1.csv,0.45mm_10steps_500ms_2.csv,0.45mm_40steps_300ms_1.csv,0.45mm_40steps_300ms_2.csv,0.45mm_480steps_300ms.csv,0.45mm_80steps_300ms.csv,single_step_40_300ms_1.csv,single_step_40_300ms_2.csv,triple_step_40_300ms_1.csv,triple_step_40_300ms_2.csv,triple_step_40_300ms_3.csv
33.143,10.86,436.745,109.871,97.054,461.351,23.678,23.713,10.778,11.685,11.685
33.484,10.86,437.066,109.871,97.054,461.351,23.678,23.713,10.778,11.685,11.685
33.813,10.86,437.405,109.87,97.053,461.351,23.678,23.713,10.778,11.686,11.686
34.158,10.86,437.729,109.871,97.053,461.352,23.678,23.713,10.778,11.686,11.686
34.516,10.86,438.048,109.87,97.052,461.351,23.678,23.713,10.778,11.686,11.686
34.868,10.86,438.377,109.871,97.052,461.351,23.678,23.713,10.779,11.685,11.685
35.226,10.86,438.696,109.87,97.051,461.351,23.678,23.713,10.779,11.685,11.685
35.603,10.86,439.014,109.871,97.051,461.35,23.678,23.713,10.778,11.686,11.686
35.974,10.86,439.345,109.871,97.05,461.35,23.678,23.713,10.779,11.685,11.685
36.336,10.86,439.673,109.871,97.05,461.348,23.678,23.713,10.779,11.686,11.686
36.713,10.86,440.001,109.871,97.049,461.348,23.678,23.713,10.778,11.686,11.686
37.096,10.861,440.339,109.871,97.049,461.346,23.678,23.713,10.778,11.686,11.686
37.463,10.861,440.672,109.871,97.048,461.346,23.678,23.713,10.779,11.686,11.686
37.836,10.861,440.998,109.871,97.048,461.346,23.678,23.713,10.778,11.686,11.686
38.221,10.86,441.335,109.87,97.047,461.345,23.678,23.713,10.778,11.686,11.686
38.589,10.86,441.674,109.87,97.047,461.345,23.678,23.713,10.778,11.686,11.686
38.956,10.86,442.003,109.87,97.046,461.345,23.678,23.713,10.778,11.686,11.686
39.341,10.86,442.338,109.87,97.046,461.345,23.678,23.713,10.778,11.686,11.686
39.724,10.86,442.678,109.871,97.045,461.345,23.678,23.713,10.778,11.686,11.686
40.096,10.86,443.007,109.871,97.045,461.345,23.678,23.713,10.779,11.686,11.686
40.484,10.86,443.334,109.871,97.044,461.344,23.678,23.713,10.778,11.687,11.687
40.877,10.86,443.669,109.871,97.044,461.344,23.678,23.713,10.778,11.687,11.687
41.251,10.86,443.978,109.871,97.043,461.344,23.678,23.713,10.778,11.687,11.687
41.628,10.86,444.237,109.871,97.043,461.344,23.678,23.713,10.778,11.687,11.687
42.017,10.86,444.477,109.87,97.042,461.343,23.678,23.713,10.778,11.688,11.688
42.387,10.859,444.676,109.87,97.042,461.343,23.678,23.713,10.778,11.688,11.688
42.747,10.859,444.82,109.87,97.041,461.342,23.678,23.713,10.778,11.688,11.688
43.118,10.859,444.936,109.87,97.041,461.342,23.678,23.713,10.778,11.689,11.689
43.479,10.859,445.018,109.87,97.041,461.341,23.678,23.713,10.778,11.689,11.689
43.826,10.86,445.051,109.87,97.04,461.341,23.678,23.713,10.779,11.689,11.689
44.188,10.86,445.062,109.871,97.04,461.34,23.678,23.713,10.779,11.69,11.69
44.559,10.86,445.083,109.871,97.039,461.34,23.678,23.713,10.779,11.69,11.69
44.919,10.86,445.083,109.871,97.038,461.341,23.678,23.713,10.779,11.69,11.69
45.286,10.86,445.079,109.871,97.038,461.34,23.678,23.713,10.779,11.691,11.691
45.666,10.86,445.086,109.871,97.037,461.34,23.678,23.713,10.779,11.691,11.691
46.034,10.86,445.087,109.87,97.037,461.34,23.678,23.713,10.779,11.691,11.691
46.395,10.86,445.082,109.87,97.036,461.339,23.678,23.713,10.779,11.691,11.691
46.769,10.86,445.083,109.87,97.036,461.339,23.678,23.713,10.779,11.691,11.691
47.141,10.86,445.087,109.87,97.035,461.338,23.678,23.713,10.779,11.692,11.692
47.499,10.86,445.085,109.87,97.035,461.338,23.678,23.713,10.779,11.692,11.692
47.863,10.86,445.082,109.87,97.034,461.337,23.678,23.713,10.779,11.692,11.692
48.233,10.86,445.085,109.87,97.034,461.337,23.678,23.713,10.778,11.693,11.693
48.587,10.86,445.084,109.87,97.033,461.336,23.678,23.713,10.778,11.693,11.693
48.943,10.86,445.082,109.87,97.033,461.336,23.678,23.713,10.778,11.693,11.693
49.315,10.86,445.082,109.871,97.032,461.335,23.678,23.713,10.779,11.694,11.694
49.683,10.86,445.082,109.871,97.032,461.335,23.678,23.713,10.779,11.694,11.694
50.045,10.859,445.082,109.871,97.031,461.335,23.678,23.713,10.779,11.694,11.694
50.427,10.86,445.08,109.87,97.031,461.335,23.678,23.713,10.779,11.694,11.694
50.814,10.86,445.08,109.87,97.03,461.335,23.678,23.713,10.779,11.695,11.695
51.186,10.86,445.08,109.87,97.03,461.334,23.681,23.713,10.779,11.695,11.695
51.57,10.86,445.08,109.87,97.029,461.335,23.686,23.713,10.779,11.695,11.695
51.964,10.86,445.08,109.87,97.029,461.333,23.693,23.713,10.78,11.695,11.695
52.344,10.86,445.08,109.87,97.028,461.306,23.7,23.713,10.779,11.695,11.695
52.721,10.86,445.08,109.87,97.028,461.24,23.706,23.713,10.779,11.696,11.696
53.11,10.86,445.078,109.871,97.028,461.149,23.712,23.713,10.779,11.696,11.696
53.464,10.86,445.077,109.871,97.027,461.022,23.72,23.713,10.779,11.696,11.696
53.758,10.86,445.076,109.871,97.027,460.838,23.727,23.713,10.779,11.696,11.696
54.04,10.86,445.076,109.871,97.027,460.622,23.731,23.713,10.779,11.696,11.696
54.273,10.86,445.075,109.871,97.026,460.362,23.733,23.713,10.779,11.697,11.697
54.442,10.86,445.074,109.871,97.026,460.056,23.733,23.713,10.779,11.697,11.697
54.578,10.86,445.074,109.87,97.025,459.731,23.734,23.713,10.779,11.697,11.697
54.675,10.86,445.072,109.87,97.025,459.411,23.735,23.713,10.779,11.697,11.697
54.71,10.859,445.072,109.87,97.024,459.075,23.736,23.713,10.779,11.697,11.697
54.72,10.86,445.072,109.87,97.007,458.731,23.736,23.713,10.779,11.698,11.698
54.746,10.86,445.072,109.87,96.947,458.407,23.735,23.713,10.779,11.698,11.698
54.746,10.86,445.071,109.87,96.864,458.08,23.736,23.713,10.779,11.698,11.698
54.741,10.86,445.071,109.87,96.781,457.753,23.736,23.713,10.779,11.698,11.698
54.75,10.86,445.07,109.87,96.678,457.454,23.735,23.713,10.779,11.698,11.698
54.757,10.86,445.07,109.87,96.574,457.203,23.735,23.713,10.779,11.699,11.699
54.752,10.86,445.069,109.87,96.48,456.967,23.735,23.713,10.779,11.699,11.699
54.756,10.861,445.069,109.87,96.377,456.769,23.735,23.713,10.779,11.699,11.699
54.763,10.861,445.069,109.87,96.284,456.619,23.734,23.713,10.779,11.699,11.699
54.763,10.86,445.068,109.87,96.241,456.502,23.735,23.713,10.779,11.699,11.699
54.762,10.86,445.067,109.874,96.225,456.415,23.736,23.713,10.779,11.699,11.699
54.767,10.86,445.067,109.915,96.2,456.376,23.737,23.713,10.779,11.699,11.699
54.769,10.86,445.066,110.005,96.199,456.358,23.737,23.713,10.779,11.7,11.7
54.767,10.86,445.066,110.121,96.201,456.33,23.737,23.713,10.779,11.7,11.7
54.77,10.86,445.065,110.292,96.192,456.323,23.737,23.713,10.779,11.7,11.7
54.772,10.86,445.065,110.519,96.187,456.321,23.737,23.713,10.78,11.7,11.7
54.772,10.86,445.065,110.777,96.195,456.312,23.737,23.713,10.78,11.7,11.7
54.773,10.86,445.063,111.085,96.193,456.304,23.736,23.713,10.78,11.7,11.7
54.776,10.86,445.064,111.443,96.187,456.306,23.735,23.713,10.78,11.7,11.7
54.777,10.86,445.063,111.803,96.189,456.3,23.735,23.713,10.779,11.7,11.7
54.777,10.86,445.063,112.163,96.189,456.294,23.735,23.713,10.779,11.701,11.701
54.779,10.86,445.063,112.549,96.184,456.292,23.735,23.713,10.78,11.701,11.701
54.78,10.86,445.063,112.923,96.182,456.291,23.736,23.713,10.78,11.701,11.701
54.78,10.86,445.063,113.29,96.184,456.285,23.736,23.713,10.779,11.701,11.701
54.781,10.86,445.061,113.674,96.18,456.283,23.737,23.713,10.779,11.701,11.701
54.782,10.86,445.061,114.049,96.177,456.283,23.737,23.713,10.779,11.701,11.701
54.784,10.861,445.061,114.417,96.179,456.281,23.737,23.713,10.779,11.702,11.702
54.783,10.86,445.061,114.799,96.179,456.279,23.737,23.714,10.779,11.702,11.702
54.784,10.86,445.06,115.175,96.177,456.279,23.737,23.714,10.779,11.702,11.702
54.786,10.86,445.059,115.546,96.178,456.279,23.737,23.714,10.779,11.702,11.702
54.786,10.86,445.059,115.931,96.178,456.276,23.736,23.714,10.779,11.702,11.702
54.787,10.86,445.058,116.31,96.176,456.275,23.735,23.714,10.779,11.702,11.702
54.787,10.86,445.058,116.681,96.175,456.275,23.735,23.715,10.779,11.702,11.702
54.788,10.86,445.058,117.062,96.176,456.274,23.735,23.718,10.779,11.702,11.702
54.788,10.86,445.058,117.443,96.174,456.273,23.735,23.722,10.779,11.702,11.702
54.788,10.86,445.057,117.813,96.172,456.272,23.736,23.729,10.779,11.703,11.703
54.789,10.86,445.057,118.187,96.172,456.271,23.736,23.736,10.779,11.703,11.703
54.789,10.86,445.056,118.568,96.171,456.269,23.737,23.744,10.779,11.703,11.703
54.79,10.86,445.056,118.939,96.169,456.269,23.737,23.751,10.779,11.703,11.703
54.79,10.86,445.055,119.314,96.169,456.27,23.737,23.761,10.779,11.703,11.703
54.791,10.86,445.054,119.701,96.169,456.268,23.737,23.768,10.779,11.705,11.705
54.791,10.859,445.054,120.06,96.168,456.268,23.737,23.774,10.779,11.719,11.719
54.791,10.859,445.053,120.369,96.167,456.267,23.737,23.776,10.779,11.734,11.734
54.792,10.859,445.052,120.656,96.167,456.267,23.736,23.777,10.779,11.751,11.751
54.792,10.859,445.052,120.898,96.166,456.266,23.736,23.778,10.779,11.772,11.772
54.791,10.86,445.052,121.077,96.166,456.265,23.736,23.777,10.779,11.793,11.793
54.792,10.859,445.052,121.218,96.166,456.264,23.736,23.776,10.779,11.813,11.813
54.791,10.859,445.051,121.313,96.164,456.263,23.736,23.773,10.779,11.835,11.835
54.792,10.86,445.051,121.354,96.163,456.263,23.736,23.771,10.779,11.856,11.856
54.792,10.859,445.052,121.368,96.163,456.262,23.736,23.77,10.779,11.866,11.866
54.792,10.859,445.051,121.389,96.162,456.261,23.737,23.77,10.779,11.873,11.873
54.792,10.859,445.051,121.392,96.161,456.261,23.737,23.77,10.779,11.879,11.879
54.792,10.86,445.051,121.388,96.16,456.261,23.737,23.77,10.779,11.884,11.884
54.793,10.86,445.051,121.393,96.16,456.26,23.737,23.772,10.78,11.885,11.885
54.792,10.86,445.05,121.395,96.159,456.26,23.737,23.774,10.78,11.89,11.89
54.792,10.86,445.049,121.39,96.159,456.26,23.736,23.775,10.78,11.893,11.893
54.792,10.86,445.048,121.389,96.159,456.26,23.736,23.776,10.78,11.895,11.895
54.792,10.86,445.047,121.391,96.158,456.259,23.736,23.777,10.78,11.896,11.896
54.792,10.86,445.047,121.39,96.158,456.258,23.736,23.776,10.78,11.9,11.9
54.792,10.86,445.047,121.386,96.157,456.257,23.736,23.776,10.78,11.902,11.902
54.792,10.86,445.047,121.386,96.157,456.256,23.736,23.774,10.78,11.901,11.901
54.792,10.859,445.046,121.387,96.156,456.257,23.736,23.773,10.78,11.904,11.904
54.792,10.86,445.046,121.382,96.155,456.256,23.736,23.772,10.78,11.907,11.907
54.793,10.859,445.046,121.382,96.154,456.255,23.736,23.771,10.779,11.906,11.906
54.792,10.859,445.046,121.382,96.153,456.254,23.736,23.771,10.78,11.907,11.907
54.792,10.86,445.046,121.38,96.153,456.254,23.736,23.77,10.779,11.91,11.91
54.792,10.86,445.045,121.378,96.152,456.253,23.736,23.771,10.78,11.91,11.91
54.792,10.86,445.045,121.378,96.152,456.252,23.736,23.773,10.78,11.909,11.909
54.792,10.86,445.045,121.378,96.151,456.252,23.736,23.774,10.78,11.912,11.912
54.791,10.86,445.044,121.376,96.151,456.251,23.736,23.775,10.78,11.913,11.913
54.792,10.86,445.043,121.376,96.15,456.25,23.736,23.775,10.78,11.912,11.912
54.791,10.859,445.044,121.376,96.15,456.25,23.736,23.776,10.78,11.914,11.914
54.791,10.86,445.043,121.375,96.149,456.249,23.736,23.775,10.78,11.915,11.915
54.791,10.859,445.043,121.375,96.149,456.248,23.736,23.775,10.78,11.915,11.915
54.791,10.859,445.042,121.374,96.148,456.248,23.736,23.774,10.78,11.915,11.915
54.791,10.859,445.042,121.373,96.147,456.248,23.736,23.773,10.78,11.917,11.917
54.791,10.859,445.041,121.373,96.147,456.248,23.736,23.772,10.779,11.917,11.917
54.791,10.859,445.041,121.372,96.146,456.248,23.736,23.771,10.78,11.917,11.917
54.791,10.859,445.04,121.372,96.145,456.247,23.736,23.771,10.779,11.918,11.918
54.79,10.859,445.039,121.371,96.145,456.246,23.737,23.771,10.78,11.919,11.919
54.79,10.859,445.039,121.371,96.144,456.246,23.737,23.772,10.78,11.918,11.918
54.79,10.859,445.039,121.37,96.143,456.246,23.737,23.773,10.78,11.92,11.92
54.79,10.859,445.038,121.369,96.143,456.246,23.737,23.774,10.779,11.92,11.92
54.79,10.859,445.038,121.369,96.143,456.245,23.737,23.774,10.78,11.92,11.92
54.79,10.859,445.038,121.368,96.142,456.244,23.737,23.775,10.78,11.921,11.921
54.79,10.859,445.038,121.368,96.141,456.244,23.737,23.775,10.78,11.922,11.922
54.789,10.859,445.038,121.368,96.141,456.244,23.737,23.775,10.78,11.922,11.922
54.79,10.859,445.038,121.368,96.14,456.244,23.737,23.774,10.78,11.922,11.922
54.789,10.859,445.036,121.367,96.14,456.244,23.737,23.773,10.78,11.923,11.923
54.789,10.859,445.036,121.366,96.139,456.243,23.737,23.773,10.78,11.923,11.923
54.789,10.859,445.035,121.366,96.139,456.242,23.737,23.773,10.779,11.923,11.923
54.788,10.86,445.035,121.366,96.138,456.242,23.737,23.772,10.779,11.924,11.924
54.788,10.86,445.035,121.366,96.138,456.242,23.737,23.773,10.779,11.924,11.924
54.788,10.86,445.034,121.365,96.137,456.242,23.737,23.773,10.779,11.924,11.924
54.788,10.86,445.034,121.364,96.137,456.242,23.737,23.773,10.779,11.924,11.924
54.788,10.86,445.033,121.364,96.136,456.241,23.737,23.774,10.779,11.925,11.925
54.788,10.86,445.034,121.363,96.136,456.241,23.737,23.775,10.779,11.925,11.925
54.788,10.86,445.033,121.363,96.135,456.241,23.737,23.775,10.78,11.925,11.925
54.788,10.86,445.033,121.363,96.135,456.242,23.737,23.775,10.78,11.925,11.925
54.788,10.86,445.033,121.363,96.134,456.243,23.737,23.775,10.78,11.925,11.925
54.787,10.86,445.033,121.362,96.134,456.242,23.737,23.774,10.78,11.926,11.926
54.787,10.86,445.032,121.362,96.133,456.242,23.737,23.774,10.78,11.926,11.926
54.787,10.86,445.032,121.362,96.132,456.241,23.737,23.774,10.78,11.926,11.926
54.786,10.859,445.032,121.361,96.132,456.241,23.737,23.773,10.78,11.927,11.927
54.786,10.859,445.031,121.361,96.131,456.241,23.737,23.773,10.78,11.927,11.927
54.786,10.859,445.031,121.361,96.131,456.24,23.737,23.773,10.78,11.927,11.927
54.786,10.859,445.031,121.36,96.13,456.239,23.737,23.773,10.78,11.927,11.927
54.786,10.859,445.03,121.36,96.13,456.239,23.737,23.773,10.78,11.928,11.928
54.786,10.859,445.029,121.359,96.129,456.239,23.737,23.774,10.78,11.928,11.928
54.786,10.859,445.029,121.359,96.129,456.239,23.737,23.774,10.779,11.928,11.928
54.786,10.859,445.028,121.358,96.128,456.239,23.737,23.774,10.779,11.929,11.929
54.785,10.859,445.029,121.358,96.128,456.238,23.737,23.774,10.78,11.929,11.929
54.785,10.859,445.028,121.358,96.128,456.238,23.737,23.774,10.779,11.929,11.929
54.785,10.859,445.028,121.357,96.127,456.238,23.737,23.774,10.779,11.929,11.929
54.785,10.859,445.028,121.357,96.126,456.238,23.737,23.774,10.78,11.929,11.929
54.785,10.859,445.043,121.357,96.126,456.237,23.737,23.774,10.779,11.93,11.93
54.784,10.859,445.098,121.357,96.125,456.237,23.737,23.773,10.78,11.93,11.93
54.784,10.859,445.182,121.357,96.125,456.236,23.737,23.774,10.78,11.93,11.93
54.784,10.859,445.298,121.357,96.124,456.236,23.737,23.774,10.78,11.93,11.93
54.784,10.859,445.462,121.356,96.124,456.235,23.737,23.773,10.78,11.93,11.93
54.784,10.859,445.657,121.356,96.123,456.235,23.736,23.774,10.78,11.93,11.93
54.784,10.859,445.885,121.356,96.123,456.235,23.736,23.774,10.78,11.931,11.931
54.783,10.86,446.159,121.356,96.122,456.234,23.736,23.774,10.78,11.931,11.931
54.783,10.86,446.456,121.355,96.122,456.234,23.736,23.774,10.78,11.931,11.931
54.783,10.86,446.747,121.355,96.121,456.233,23.736,23.774,10.78,11.931,11.931
54.783,10.86,447.054,121.355,96.121,456.233,23.737,23.774,10.78,11.931,11.931
54.782,10.86,447.368,121.354,96.12,456.235,23.737,23.774,10.78,11.931,11.931
54.782,10.86,447.67,121.354,96.12,456.235,23.736,23.774,10.78,11.931,11.931
54.782,10.86,447.986,121.354,96.119,456.234,23.736,23.774,10.78,11.932,11.932
54.782,10.86,448.309,121.353,96.119,456.234,23.737,23.774,10.78,11.932,11.932
54.782,10.86,448.624,121.353,96.118,456.234,23.737,23.774,10.78,11.932,11.932
54.782,10.859,448.948,121.353,96.118,456.235,23.737,23.774,10.78,11.932,11.932
54.781,10.86,449.274,121.353,96.117,456.234,23.737,23.774,10.78,11.932,11.932
54.781,10.86,449.59,121.353,96.117,456.234,23.737,23.774,10.78,11.933,11.933
54.781,10.859,449.915,121.353,96.116,456.234,23.737,23.774,10.78,11.933,11.933
54.781,10.859,450.245,121.352,96.116,456.233,23.737,23.774,10.78,11.933,11.933
54.78,10.859,450.567,121.352,96.115,456.234,23.737,23.774,10.78,11.933,11.933
54.78,10.859,450.892,121.352,96.114,456.233,23.737,23.774,10.78,11.933,11.933
54.78,10.859,451.223,121.351,96.114,456.232,23.737,23.774,10.78,11.933,11.933
54.78,10.859,451.544,121.351,96.113,456.232,23.737,23.774,10.78,11.934,11.934
54.78,10.859,451.863,121.351,96.113,456.232,23.737,23.774,10.78,11.934,11.934
54.78,10.859,452.192,121.351,96.113,456.231,23.737,23.774,10.78,11.934,11.934
54.78,10.859,452.518,121.351,96.112,456.23,23.736,23.774,10.78,11.934,11.934
54.779,10.859,452.836,121.351,96.112,456.231,23.737,23.774,10.779,11.934,11.934
54.779,10.859,453.165,121.351,96.112,456.23,23.737,23.774,10.779,11.934,11.934
54.779,10.859,453.487,121.351,96.111,456.231,23.737,23.774,10.78,11.934,11.934
54.778,10.86,453.759,121.351,96.111,456.231,23.737,23.774,10.779,11.934,11.934
54.778,10.86,454.004,121.35,96.11,456.231,23.737,23.774,10.78,11.934,11.934
54.778,10.86,454.223,121.35,96.11,456.232,23.737,23.774,10.78,11.934,11.934
54.778,10.86,454.39,121.35,96.109,456.231,23.737,23.774,10.78,11.934,11.934
54.778,10.86,454.515,121.349,96.109,456.231,23.736,23.774,10.78,11.935,11.935
54.777,10.86,454.607,121.349,96.108,456.23,23.736,23.774,10.78,11.935,11.935
54.777,10.86,454.654,121.349,96.108,456.23,23.736,23.774,10.78,11.935,11.935
54.777,10.86,454.658,121.349,96.107,456.23,23.736,23.774,10.78,11.935,11.935
54.777,10.86,454.669,121.349,96.107,456.229,23.736,23.774,10.78,11.935,11.935
54.777,10.859,454.676,121.349,96.106,456.229,23.737,23.774,10.78,11.935,11.935
54.777,10.86,454.67,121.349,96.106,456.228,23.737,23.774,10.78,11.936,11.936
54.777,10.859,454.67,121.349,96.105,456.229,23.738,23.774,10.78,11.936,11.936
54.776,10.86,454.673,121.349,96.104,456.229,23.738,23.774,10.78,11.936,11.936
54.776,10.86,454.671,121.348,96.081,456.229,23.738,23.774,10.78,11.936,11.936
54.776,10.86,454.666,121.348,96.015,456.215,23.738,23.774,10.78,11.936,11.936
54.776,10.859,454.668,121.347,95.932,456.159,23.737,23.774,10.78,11.936,11.936
54.776,10.859,454.669,121.347,95.843,456.077,23.736,23.774,10.78,11.937,11.937
54.776,10.859,454.665,121.347,95.73,455.958,23.735,23.774,10.78,11.937,11.937
54.776,10.859,454.663,121.347,95.621,455.784,23.735,23.774,10.78,11.937,11.937
54.775,10.86,454.665,121.347,95.518,455.58,23.735,23.774,10.78,11.937,11.937
54.775,10.86,454.662,121.347,95.406,455.342,23.735,23.774,10.78,11.937,11.937
54.775,10.859,454.66,121.347,95.31,455.05,23.736,23.774,10.78,11.937,11.937
54.775,10.859,454.658,121.347,95.266,454.736,23.737,23.774,10.78,11.937,11.937
54.775,10.86,454.658,121.346,95.238,454.434,23.737,23.774,10.78,11.937,11.937
54.774,10.86,454.655,121.346,95.21,454.108,23.738,23.774,10.78,11.937,11.937
54.774,10.86,454.654,121.346,95.21,453.775,23.738,23.774,10.781,11.937,11.937
54.774,10.86,454.654,121.346,95.209,453.466,23.737,23.774,10.781,11.937,11.937
54.774,10.859,454.653,121.345,95.197,453.142,23.737,23.774,10.781,11.937,11.937
54.774,10.859,454.651,121.345,95.194,452.806,23.736,23.774,10.781,11.937,11.937
54.774,10.86,454.649,121.345,95.203,452.508,23.735,23.774,10.781,11.937,11.937
54.774,10.859,454.649,121.345,95.197,452.243,23.734,23.774,10.78,11.937,11.937
54.774,10.859,454.647,121.345,95.192,451.986,23.734,23.774,10.781,11.937,11.937
54.774,10.859,454.646,121.345,95.195,451.785,23.734,23.774,10.781,11.937,11.937
54.774,10.859,454.646,121.345,95.194,451.631,23.735,23.774,10.781,11.938,11.938
54.773,10.859,454.644,121.345,95.187,451.501,23.735,23.774,10.781,11.938,11.938
54.773,10.859,454.643,121.344,95.187,451.41,23.736,23.774,10.781,11.938,11.938
54.773,10.859,454.642,121.344,95.188,451.375,23.737,23.774,10.781,11.938,11.938
54.773,10.859,454.642,121.344,95.184,451.352,23.737,23.774,10.78,11.938,11.938
54.772,10.859,454.641,121.344,95.181,451.33,23.737,23.774,10.781,11.938,11.938
54.772,10.859,454.64,121.344,95.183,451.329,23.736,23.774,10.781,11.938,11.938
54.772,10.859,454.639,121.343,95.182,451.328,23.736,23.774,10.78,11.938,11.938
54.772,10.859,454.637,121.343,95.18,451.317,23.735,23.774,10.78,11.938,11.938
54.772,10.859,454.636,121.343,95.181,451.314,23.734,23.774,10.78,11.938,11.938
54.772,10.859,454.636,121.344,95.181,451.319,23.734,23.774,10.78,11.938,11.938
54.772,10.859,454.634,121.343,95.179,451.313,23.734,23.775,10.78,11.938,11.938
54.771,10.859,454.633,121.344,95.178,451.308,23.734,23.775,10.781,11.938,11.938
54.771,10.859,454.632,121.343,95.179,451.309,23.735,23.775,10.781,11.938,11.938
54.771,10.859,454.631,121.343,95.176,451.308,23.735,23.774,10.781,11.939,11.939
54.771,10.859,454.63,121.343,95.175,451.303,23.736,23.774,10.781,11.939,11.939
54.771,10.859,454.63,121.343,95.174,451.303,23.736,23.774,10.781,11.939,11.939
54.771,10.859,454.629,121.344,95.173,451.305,23.736,23.774,10.781,11.94,11.94
54.77,10.859,454.628,121.363,95.171,451.302,23.736,23.773,10.781,11.951,11.951
54.77,10.86,454.628,121.431,95.171,451.3,23.736,23.773,10.781,11.965,11.965
